StageId,StageType,BGM,EnemyIds,HPRate,AtkRate,DefRate,RewardRate,InitCount,AddCount,BossEnemyId,RewardType,BossRewardAmount,BossStatRate
288,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.35,15.35,15.35,15.35,40,20,Skeleton_Shield,SkillGem,100,153.5
289,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.4,15.4,15.4,15.4,40,20,Skeleton_Knight,Diamond,1000,154
290,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.45,15.45,15.45,15.45,40,20,Skeleton_Archer,EnhanceStone,100,154.5
291,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.5,15.5,15.5,15.5,40,20,Skeleton_Warrior,SkillGem,100,155
292,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.55,15.55,15.55,15.55,40,20,Skeleton_Shield,Diamond,1000,155.5
293,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.6,15.6,15.6,15.6,40,20,Skeleton_Knight,EnhanceStone,100,156
294,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.65,15.65,15.65,15.65,40,20,Skeleton_Archer,SkillGem,100,156.5
295,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.7,15.7,15.7,15.7,40,20,Skeleton_Warrior,Diamond,1000,157
296,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.75,15.75,15.75,15.75,40,20,Skeleton_Shield,EnhanceStone,100,157.5
297,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.8,15.8,15.8,15.8,40,20,Skeleton_Knight,SkillGem,100,158
298,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.85,15.85,15.85,15.85,40,20,Skeleton_Archer,Diamond,1000,158.5
299,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.9,15.9,15.9,15.9,40,20,Skeleton_Warrior,EnhanceStone,100,159
300,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,15.95,15.95,15.95,15.95,40,20,Skeleton_Shield,SkillGem,100,159.5
301,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16,16,16,16,40,20,Skeleton_Knight,Diamond,1000,160
302,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.05,16.05,16.05,16.05,40,20,Skeleton_Archer,EnhanceStone,100,160.5
303,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.1,16.1,16.1,16.1,40,20,Skeleton_Warrior,SkillGem,100,161
304,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.15,16.15,16.15,16.15,40,20,Skeleton_Shield,Diamond,1000,161.5
305,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.2,16.2,16.2,16.2,40,20,Skeleton_Knight,EnhanceStone,100,162
306,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.25,16.25,16.25,16.25,40,20,Skeleton_Archer,SkillGem,100,162.5
307,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.3,16.3,16.3,16.3,40,20,Skeleton_Warrior,Diamond,1000,163
308,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.35,16.35,16.35,16.35,40,20,Skeleton_Shield,EnhanceStone,100,163.5
309,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.4,16.4,16.4,16.4,40,20,Skeleton_Knight,SkillGem,100,164
310,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.45,16.45,16.45,16.45,40,20,Skeleton_Archer,Diamond,1000,164.5
311,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.5,16.5,16.5,16.5,40,20,Skeleton_Warrior,EnhanceStone,100,165
312,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.55,16.55,16.55,16.55,40,20,Skeleton_Shield,SkillGem,100,165.5
313,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.6,16.6,16.6,16.6,40,20,Skeleton_Knight,Diamond,1000,166
314,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.65,16.65,16.65,16.65,40,20,Skeleton_Archer,EnhanceStone,100,166.5
315,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.7,16.7,16.7,16.7,40,20,Skeleton_Warrior,SkillGem,100,167
316,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.75,16.75,16.75,16.75,40,20,Skeleton_Shield,Diamond,1000,167.5
317,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.8,16.8,16.8,16.8,40,20,Skeleton_Knight,EnhanceStone,100,168
318,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.85,16.85,16.85,16.85,40,20,Skeleton_Archer,SkillGem,100,168.5
319,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.9,16.9,16.9,16.9,40,20,Skeleton_Warrior,Diamond,1000,169
320,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,16.95,16.95,16.95,16.95,40,20,Skeleton_Shield,EnhanceStone,100,169.5
321,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17,17,17,17,40,20,Skeleton_Knight,SkillGem,100,170
322,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.05,17.05,17.05,17.05,40,20,Skeleton_Archer,Diamond,1000,170.5
323,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.1,17.1,17.1,17.1,40,20,Skeleton_Warrior,EnhanceStone,100,171
324,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.15,17.15,17.15,17.15,40,20,Skeleton_Shield,SkillGem,100,171.5
325,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.2,17.2,17.2,17.2,40,20,Skeleton_Knight,Diamond,1000,172
326,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.25,17.25,17.25,17.25,40,20,Skeleton_Archer,EnhanceStone,100,172.5
327,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.3,17.3,17.3,17.3,40,20,Skeleton_Warrior,SkillGem,100,173
328,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.35,17.35,17.35,17.35,40,20,Skeleton_Shield,Diamond,1000,173.5
329,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.4,17.4,17.4,17.4,40,20,Skeleton_Knight,EnhanceStone,100,174
330,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.45,17.45,17.45,17.45,40,20,Skeleton_Archer,SkillGem,100,174.5
331,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.5,17.5,17.5,17.5,40,20,Skeleton_Warrior,Diamond,1000,175
332,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.55,17.55,17.55,17.55,40,20,Skeleton_Shield,EnhanceStone,100,175.5
333,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.6,17.6,17.6,17.6,40,20,Skeleton_Knight,SkillGem,100,176
334,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.65,17.65,17.65,17.65,40,20,Skeleton_Archer,Diamond,1000,176.5
335,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.7,17.7,17.7,17.7,40,20,Skeleton_Warrior,EnhanceStone,100,177
336,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.75,17.75,17.75,17.75,40,20,Skeleton_Shield,SkillGem,100,177.5
337,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.8,17.8,17.8,17.8,40,20,Skeleton_Knight,Diamond,1000,178
338,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.85,17.85,17.85,17.85,40,20,Skeleton_Archer,EnhanceStone,100,178.5
339,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.9,17.9,17.9,17.9,40,20,Skeleton_Warrior,SkillGem,100,179
340,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,17.95,17.95,17.95,17.95,40,20,Skeleton_Shield,Diamond,1000,179.5
341,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18,18,18,18,40,20,Skeleton_Knight,EnhanceStone,100,180
342,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.05,18.05,18.05,18.05,40,20,Skeleton_Archer,SkillGem,100,180.5
343,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.1,18.1,18.1,18.1,40,20,Skeleton_Warrior,Diamond,1000,181
344,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.15,18.15,18.15,18.15,40,20,Skeleton_Shield,EnhanceStone,100,181.5
345,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.2,18.2,18.2,18.2,40,20,Skeleton_Knight,SkillGem,100,182
346,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.25,18.25,18.25,18.25,40,20,Skeleton_Archer,Diamond,1000,182.5
347,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.3,18.3,18.3,18.3,40,20,Skeleton_Warrior,EnhanceStone,100,183
348,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.35,18.35,18.35,18.35,40,20,Skeleton_Shield,SkillGem,100,183.5
349,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.4,18.4,18.4,18.4,40,20,Skeleton_Knight,Diamond,1000,184
350,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.45,18.45,18.45,18.45,40,20,Skeleton_Archer,EnhanceStone,100,184.5
351,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.5,18.5,18.5,18.5,40,20,Skeleton_Warrior,SkillGem,100,185
352,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.55,18.55,18.55,18.55,40,20,Skeleton_Shield,Diamond,1000,185.5
353,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.6,18.6,18.6,18.6,40,20,Skeleton_Knight,EnhanceStone,100,186
354,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.65,18.65,18.65,18.65,40,20,Skeleton_Archer,SkillGem,100,186.5
355,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.7,18.7,18.7,18.7,40,20,Skeleton_Warrior,Diamond,1000,187
356,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.75,18.75,18.75,18.75,40,20,Skeleton_Shield,EnhanceStone,100,187.5
357,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.8,18.8,18.8,18.8,40,20,Skeleton_Knight,SkillGem,100,188
358,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.85,18.85,18.85,18.85,40,20,Skeleton_Archer,Diamond,1000,188.5
359,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.9,18.9,18.9,18.9,40,20,Skeleton_Warrior,EnhanceStone,100,189
360,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,18.95,18.95,18.95,18.95,40,20,Skeleton_Shield,SkillGem,100,189.5
361,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19,19,19,19,40,20,Skeleton_Knight,Diamond,1000,190
362,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.05,19.05,19.05,19.05,40,20,Skeleton_Archer,EnhanceStone,100,190.5
363,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.1,19.1,19.1,19.1,40,20,Skeleton_Warrior,SkillGem,100,191
364,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.15,19.15,19.15,19.15,40,20,Skeleton_Shield,Diamond,1000,191.5
365,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.2,19.2,19.2,19.2,40,20,Skeleton_Knight,EnhanceStone,100,192
366,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.25,19.25,19.25,19.25,40,20,Skeleton_Archer,SkillGem,100,192.5
367,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.3,19.3,19.3,19.3,40,20,Skeleton_Warrior,Diamond,1000,193
368,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.35,19.35,19.35,19.35,40,20,Skeleton_Shield,EnhanceStone,100,193.5
369,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.4,19.4,19.4,19.4,40,20,Skeleton_Knight,SkillGem,100,194
370,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.45,19.45,19.45,19.45,40,20,Skeleton_Archer,Diamond,1000,194.5
371,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.5,19.5,19.5,19.5,40,20,Skeleton_Warrior,EnhanceStone,100,195
372,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.55,19.55,19.55,19.55,40,20,Skeleton_Shield,SkillGem,100,195.5
373,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.6,19.6,19.6,19.6,40,20,Skeleton_Knight,Diamond,1000,196
374,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.65,19.65,19.65,19.65,40,20,Skeleton_Archer,EnhanceStone,100,196.5
375,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.7,19.7,19.7,19.7,40,20,Skeleton_Warrior,SkillGem,100,197
376,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.75,19.75,19.75,19.75,40,20,Skeleton_Shield,Diamond,1000,197.5
377,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.8,19.8,19.8,19.8,40,20,Skeleton_Knight,EnhanceStone,100,198
378,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.85,19.85,19.85,19.85,40,20,Skeleton_Archer,SkillGem,100,198.5
379,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.9,19.9,19.9,19.9,40,20,Skeleton_Warrior,Diamond,1000,199
380,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.95,19.95,19.95,19.95,40,20,Skeleton_Shield,EnhanceStone,100,199.5
381,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20,20,20,20,40,20,Skeleton_Knight,SkillGem,100,200
382,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.05,20.05,20.05,20.05,40,20,Skeleton_Archer,Diamond,1000,200.5
383,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.1,20.1,20.1,20.1,40,20,Skeleton_Warrior,EnhanceStone,100,201
384,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.15,20.15,20.15,20.15,40,20,Skeleton_Shield,SkillGem,100,201.5
385,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.2,20.2,20.2,20.2,40,20,Skeleton_Knight,Diamond,1000,202
386,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.25,20.25,20.25,20.25,40,20,Skeleton_Archer,EnhanceStone,100,202.5
387,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.3,20.3,20.3,20.3,40,20,Skeleton_Warrior,SkillGem,100,203
388,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.35,20.35,20.35,20.35,40,20,Skeleton_Shield,Diamond,1000,203.5
389,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.4,20.4,20.4,20.4,40,20,Skeleton_Knight,EnhanceStone,100,204
390,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.45,20.45,20.45,20.45,40,20,Skeleton_Archer,SkillGem,100,204.5
391,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.5,20.5,20.5,20.5,40,20,Skeleton_Warrior,Diamond,1000,205
392,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.55,20.55,20.55,20.55,40,20,Skeleton_Shield,EnhanceStone,100,205.5
393,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.6,20.6,20.6,20.6,40,20,Skeleton_Knight,SkillGem,100,206
394,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.65,20.65,20.65,20.65,40,20,Skeleton_Archer,Diamond,1000,206.5
395,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.7,20.7,20.7,20.7,40,20,Skeleton_Warrior,EnhanceStone,100,207
396,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.75,20.75,20.75,20.75,40,20,Skeleton_Shield,SkillGem,100,207.5
397,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.8,20.8,20.8,20.8,40,20,Skeleton_Knight,Diamond,1000,208
398,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.85,20.85,20.85,20.85,40,20,Skeleton_Archer,EnhanceStone,100,208.5
399,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.9,20.9,20.9,20.9,40,20,Skeleton_Warrior,SkillGem,100,209
400,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.95,20.95,20.95,20.95,40,20,Skeleton_Shield,Diamond,1000,209.5
401,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21,21,21,21,40,20,Skeleton_Knight,EnhanceStone,100,210
402,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.05,21.05,21.05,21.05,40,20,Skeleton_Archer,SkillGem,100,210.5
403,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.1,21.1,21.1,21.1,40,20,Skeleton_Warrior,Diamond,1000,211
404,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.15,21.15,21.15,21.15,40,20,Skeleton_Shield,EnhanceStone,100,211.5
405,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.2,21.2,21.2,21.2,40,20,Skeleton_Knight,SkillGem,100,212
406,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.25,21.25,21.25,21.25,40,20,Skeleton_Archer,Diamond,1000,212.5
407,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.3,21.3,21.3,21.3,40,20,Skeleton_Warrior,EnhanceStone,100,213
408,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.35,21.35,21.35,21.35,40,20,Skeleton_Shield,SkillGem,100,213.5
409,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.4,21.4,21.4,21.4,40,20,Skeleton_Knight,Diamond,1000,214
410,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.45,21.45,21.45,21.45,40,20,Skeleton_Archer,EnhanceStone,100,214.5
411,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.5,21.5,21.5,21.5,40,20,Skeleton_Warrior,SkillGem,100,215
412,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.55,21.55,21.55,21.55,40,20,Skeleton_Shield,Diamond,1000,215.5
413,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.6,21.6,21.6,21.6,40,20,Skeleton_Knight,EnhanceStone,100,216
414,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.65,21.65,21.65,21.65,40,20,Skeleton_Archer,SkillGem,100,216.5
415,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.7,21.7,21.7,21.7,40,20,Skeleton_Warrior,Diamond,1000,217
416,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.75,21.75,21.75,21.75,40,20,Skeleton_Shield,EnhanceStone,100,217.5
417,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.8,21.8,21.8,21.8,40,20,Skeleton_Knight,SkillGem,100,218
418,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.85,21.85,21.85,21.85,40,20,Skeleton_Archer,Diamond,1000,218.5
419,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.9,21.9,21.9,21.9,40,20,Skeleton_Warrior,EnhanceStone,100,219
420,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.95,21.95,21.95,21.95,40,20,Skeleton_Shield,SkillGem,100,219.5
421,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22,22,22,22,40,20,Skeleton_Knight,Diamond,1000,220
422,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.05,22.05,22.05,22.05,40,20,Skeleton_Archer,EnhanceStone,100,220.5
423,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.1,22.1,22.1,22.1,40,20,Skeleton_Warrior,SkillGem,100,221
424,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.15,22.15,22.15,22.15,40,20,Skeleton_Shield,Diamond,1000,221.5
425,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.2,22.2,22.2,22.2,40,20,Skeleton_Knight,EnhanceStone,100,222
426,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.25,22.25,22.25,22.25,40,20,Skeleton_Archer,SkillGem,100,222.5
427,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.3,22.3,22.3,22.3,40,20,Skeleton_Warrior,Diamond,1000,223
428,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.35,22.35,22.35,22.35,40,20,Skeleton_Shield,EnhanceStone,100,223.5
429,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.4,22.4,22.4,22.4,40,20,Skeleton_Knight,SkillGem,100,224
430,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.45,22.45,22.45,22.45,40,20,Skeleton_Archer,Diamond,1000,224.5
431,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.5,22.5,22.5,22.5,40,20,Skeleton_Warrior,EnhanceStone,100,225
